latitude,longitude,uuid,gattung_botanisch,gattung_deutsch,art_botanisch,art_deutsch,alleebaum,hoehe,stammdurchmesser,stammumfang,kronendurchmesser,baumpatenschaft
54.1322133581601,12.1055559612861,26781f2e-6de1-4f58-968b-46fb5e10b37d,Betula,Birke,Betula species,Birke,0,7.00,9.87,31.00,7.00,0
54.1269704246196,12.1419195677989,0b93d87e-ee6e-4bc4-a97e-6cc25200d08f,Salix,Weide,Salix species,Weide,0,9.00,19.10,60.00,4.80,0
54.1269074561382,12.1420053443759,7f4f0925-cf98-41be-bcfe-3ed73f94bb6f,Salix,Weide,Salix species,Weide,0,9.00,27.06,85.00,8.30,0
54.1269507482934,12.1419353127457,85d92fce-ea0e-4cc1-918c-f2ed46b3161d,Salix,Weide,Salix species,Weide,0,9.00,18.46,58.00,4.60,0
54.1319530524722,12.1004595946378,1af5b8c1-373c-4b38-9238-394a8c3095f8,Acer,Ahorn,Acer species,Ahorn,0,10.00,22.28,70.00,5.30,0
54.1319511286189,12.1004842254434,c0835bcc-7b25-4b81-b6f1-dfb7d768cb2a,Acer,Ahorn,Acer species,Ahorn,0,14.00,30.24,95.00,4.30,0
54.132251989222,12.1055359654179,1ffe6f04-890c-45bd-931c-4f53dc560b47,Betula,Birke,Betula species,Birke,0,8.00,10.50,33.00,5.50,0
54.1319453154718,12.100589965997,e3918d2c-b3fc-4c1a-bffc-2c1c2bc67adc,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,10.00,23.87,75.00,7.20,0
54.1319510897633,12.1005087245053,324d5bed-cc29-4ec7-9373-bc39c4290d94,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,15.00,44.56,140.00,9.50,0
54.1322229528438,12.1054876203761,c5b42e0a-5e95-4092-ba38-79dbcd220e80,Betula,Birke,Betula species,Birke,0,7.00,9.23,29.00,3.80,0
54.1262046362928,12.1432402664333,c11e707d-0bb1-488a-9a2f-b0e3bd6cf1b0,Salix,Weide,Salix species,Weide,0,8.00,31.83,100.00,12.00,0
54.1319507173075,12.1004224009155,eb0d8ca1-25d5-4422-afd0-fbedff5b67a5,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,12.00,28.65,90.00,4.80,0
54.1030511518822,12.1463772628066,12ed5d6a-954d-4970-ab27-8f6e7dd1499b,Tilia,Linde,Tilia cordata,Winter-Linde,1,4.00,6.37,20.00,1.00,0
54.1026389680724,12.1483016132003,aa1bcd64-84e1-4de5-88e1-508e9c930f44,Tilia,Linde,Tilia cordata,Winter-Linde,1,3.00,6.37,20.00,1.00,0
54.1159172779002,12.118517781835,d041b9c4-7ce8-4cc6-b3a6-f10efc69e3c6,Salix,Weide,Salix species,Weide/Kopfbaum,0,4.00,111.41,350.00,6.50,0
54.1024977698475,12.1489485173892,ed3504d2-dad7-4be2-83e6-00a0af098876,Tilia,Linde,Tilia cordata,Winter-Linde,1,5.50,7.96,25.00,3.00,0
54.1030204269849,12.1465260946067,82b67a16-5509-4c9d-8145-ae0bf3711690,Tilia,Linde,Tilia cordata,Winter-Linde,1,4.00,4.77,15.00,1.00,0
54.1023232545369,12.1495820985125,4f8d6581-1044-4076-b1c7-34fed432dcee,Tilia,Linde,Tilia cordata,Winter-Linde,1,4.00,11.14,35.00,2.50,0
54.1030797492923,12.1462372976044,eeccf2ce-787c-4418-aa8a-688572d651c4,Tilia,Linde,Tilia cordata,Winter-Linde,1,5.00,7.96,25.00,2.50,0
54.1042481029167,12.1430653826737,40012376-c581-432d-a0bd-8fc1b73a327b,Tilia,Linde,Tilia cordata,Winter-Linde,1,3.50,30.24,95.00,2.50,0
54.1040528184932,12.1432775601547,51644584-d6a2-4486-b2e6-aac552ae698d,Tilia,Linde,Tilia cordata,Winter-Linde,1,6.00,14.32,45.00,2.50,0
54.1050550340837,12.1425606599394,10742253-7b00-42ee-a8e3-665fad779183,Tilia,Linde,Tilia cordata,Winter-Linde,1,7.50,11.14,35.00,3.00,0
54.1061623307902,12.1417368853551,a32f6f64-20f5-4242-aafa-389513985228,Tilia,Linde,Tilia cordata,Winter-Linde,1,2.50,7.96,25.00,1.00,0
54.1031174966516,12.146069929537,5bd9b8d2-add6-48c6-83e6-8ebeda803aff,Tilia,Linde,Tilia cordata,Winter-Linde,1,6.00,28.65,90.00,4.50,0
54.1046216439019,12.1427985586635,d14052b1-4c96-40f0-b54d-2e0b83766c69,Tilia,Linde,Tilia cordata,Winter-Linde,1,8.00,22.28,70.00,9.00,0
54.1021084820404,12.1501674907137,a4f7e552-73e1-4a09-aeea-98cc1782ebe6,Tilia,Linde,Tilia cordata,Winter-Linde,1,4.50,14.32,45.00,2.50,0
54.1019438576367,12.1505395351943,28c78fcb-8572-44d8-8aa1-843205a86e2a,Tilia,Linde,Tilia cordata,Winter-Linde,1,4.00,7.96,25.00,1.50,0
54.1169155176722,12.1142550284954,30371e94-6bc6-4c77-ab2c-4c3540484065,Salix,Weide,Salix species,Weide/Kopfbaum,1,3.00,14.64,46.00,2.80,0
54.1169292156702,12.1141888785768,3b1aab80-2dc8-4c10-9e6e-9432e249c7c0,Salix,Weide,Salix species,Weide/Kopfbaum,1,3.00,13.05,41.00,2.50,0
54.1059461801083,12.1419638267441,b7e22532-f6ba-4fc1-8dcd-4628172df3f4,Tilia,Linde,Tilia cordata,Winter-Linde,1,3.00,11.14,35.00,1.50,0
54.1022153460513,12.1498925781057,4e1d3c36-7f68-49b6-8354-ce083c433eef,Tilia,Linde,Tilia cordata,Winter-Linde,1,4.00,14.32,45.00,2.00,0
54.1026065887424,12.148449025679,577cfcd5-f7a3-4df4-8d3e-b7268ccbb08d,Tilia,Linde,Tilia cordata,Winter-Linde,1,3.00,6.37,20.00,1.00,0
54.1155806512268,12.1200158504625,b4bdfd7b-6805-463c-9f28-214fe8cba65e,Populus,Pappel,Populus species,Pappel,0,4.00,100.27,315.00,5.40,0
54.1067905110205,12.1401846868934,52a2f58d-e81e-44c3-8308-7e55ff47f95c,Tilia,Linde,Tilia cordata,Winter-Linde,1,3.50,12.73,40.00,2.00,0
54.1031605666874,12.1458616519677,32ac8b16-d225-430a-a86f-176870254a78,Tilia,Linde,Tilia cordata,Winter-Linde,1,5.00,11.14,35.00,2.00,0
54.1063239607683,12.1414858473803,e5bb6134-1405-4628-aeeb-1eed79c7abfc,Tilia,Linde,Tilia cordata,Winter-Linde,1,2.50,7.96,25.00,1.50,0
54.1029695589807,12.1467771326011,782d7ab8-8b4e-4747-be22-10afd26bcc42,Tilia,Linde,Tilia cordata,Winter-Linde,1,5.00,10.19,32.00,1.50,0
54.1068314508278,12.1399590881302,0fc39601-578f-4e77-9aa5-9725a454a4f0,Tilia,Linde,Tilia cordata,Winter-Linde,1,3.50,12.73,40.00,2.00,0
54.1031944870788,12.1456997480239,f8a6b73b-9b37-4515-935d-bdc874fec9a1,Tilia,Linde,Tilia cordata,Winter-Linde,1,5.00,11.14,35.00,3.00,0
54.1039697581892,12.1433919014631,c65b298b-3f26-4e3f-8740-a8e1019a8cd9,Tilia,Linde,Tilia cordata,Winter-Linde,1,5.00,14.32,45.00,2.50,0
54.1016718483062,12.1511456714928,74c2a66f-0fc8-4197-ac77-bd6a9a66de1b,Tilia,Linde,Tilia cordata,Winter-Linde,1,4.50,9.55,30.00,2.50,0
54.1023662067364,12.1494368691557,2af0472c-4091-4211-b581-23ceeaf4b01c,Tilia,Linde,Tilia cordata,Winter-Linde,1,4.50,12.73,40.00,2.50,0
54.1033203583929,12.1450442361907,aea3fc7e-c4e7-45ba-a2cb-e4968835a5f6,Tilia,Linde,Tilia cordata,Winter-Linde,1,6.00,12.73,40.00,3.00,0
54.1028047886817,12.1475405639013,22b1c3a7-400f-47cb-a851-376a267c6422,Tilia,Linde,Tilia cordata,Winter-Linde,1,4.00,11.14,35.00,2.00,0
54.106850602818,12.1397625310367,7ee30cdb-1e9c-45ac-913d-0d815081d61a,Tilia,Linde,Tilia cordata,Winter-Linde,1,3.50,11.14,35.00,1.50,0
54.1152010548419,12.1216653218009,d66b192c-1260-40f5-b419-69188a64bab4,Salix,Weide,Salix species,Weide/Kopfbaum,0,3.50,89.13,280.00,5.50,0
54.1038282692307,12.1436052718898,7f2b821d-1f5e-4079-a0b0-9a50df71adc5,Tilia,Linde,Tilia cordata,Winter-Linde,1,4.50,14.32,45.00,2.00,0
54.1028967031344,12.1471208641817,7c3d324e-8a7b-4f4b-bcff-60f9125517fa,Tilia,Linde,Tilia cordata,Winter-Linde,1,4.00,10.19,32.00,2.50,0
54.1020015435639,12.1504127270125,05fc7895-3f43-4fe2-a01a-441f11a3c5c3,Tilia,Linde,Tilia cordata,Winter-Linde,1,4.00,7.96,25.00,1.50,0
54.1020580623892,12.1502859985479,37f88442-e3b1-4694-9555-b3ec6fa7b7f8,Tilia,Linde,Tilia cordata,Winter-Linde,1,4.50,12.73,40.00,3.00,0
54.1021630959367,12.1500324778287,7749abc3-4b8f-408a-9c8c-6d13cba9dcd2,Tilia,Linde,Tilia cordata,Winter-Linde,1,4.50,14.32,45.00,2.00,0
54.1065283644821,12.141067380681,c59acd59-afa0-485a-b611-aae7f0dfc4c7,Tilia,Linde,Tilia cordata,Winter-Linde,1,3.00,9.55,30.00,2.00,0
54.103547730766,12.1441764212915,6a6fb688-ca9f-4945-b5d3-f52754cf3539,Tilia,Linde,Tilia cordata,Winter-Linde,1,6.00,12.73,40.00,2.50,0
54.101778064372,12.1509078321234,4863a3c7-b536-49ef-bfb1-effe10ceece8,Tilia,Linde,Tilia cordata,Winter-Linde,1,4.50,12.73,40.00,3.50,0
54.1152819303315,12.1212989995637,76844fcf-9565-4a99-a5fd-637f13d36c65,Salix,Weide,Salix species,Weide/Kopfbaum,0,3.50,125.73,395.00,6.20,0
54.1065884321215,12.1409163587055,50a00ccd-b172-4cb6-b000-19d4fc8d85a1,Tilia,Linde,Tilia cordata,Winter-Linde,1,2.50,6.37,20.00,1.00,0
54.103899064484,12.1434931519824,0cfcc499-0eda-4944-90fa-c08d9d713705,Tilia,Linde,Tilia cordata,Winter-Linde,1,4.50,9.55,30.00,2.00,0
54.1017253165735,12.1510229790355,ffc7cac7-f1e7-4ed3-b795-fc4101c80c74,Tilia,Linde,Tilia cordata,Winter-Linde,1,4.00,7.96,25.00,1.75,0
54.1066487066143,12.1407475732191,a7760179-4eee-48d1-b036-769671e8a2c0,Tilia,Linde,Tilia cordata,Winter-Linde,1,4.00,11.14,35.00,1.00,0
54.1163119640464,12.1170644768522,85e4cef0-fd07-400d-8e6b-f80955da37e0,Salix,Weide,Salix species,Weide,0,10.00,66.85,210.00,9.00,0
54.1036853874591,12.1438660123904,e00d2797-a965-4b4a-b513-eb5fb6b21bd4,Tilia,Linde,Tilia cordata,Winter-Linde,1,5.50,11.14,35.00,3.00,0
54.1016197372619,12.1512687295037,2f4c31ae-2baa-4ece-87f2-c90cf314fe0f,Tilia,Linde,Tilia cordata,Winter-Linde,1,4.50,9.55,30.00,2.50,0
54.1056541363299,12.1422056276055,0b868254-3c00-48f3-8655-11eaee493bd7,Tilia,Linde,Tilia cordata,Winter-Linde,1,4.00,11.14,35.00,1.50,0
54.1028536478382,12.1473412244584,28e7d843-b473-4e42-865a-92aee757c60d,Tilia,Linde,Tilia cordata,Winter-Linde,1,15.00,47.75,150.00,6.00,0
54.1163074500329,12.1170862164676,110860d9-9a91-4815-b330-1393cce80dd7,Salix,Weide,Salix species,Weide,0,4.00,28.65,90.00,5.00,0
54.10226782111,12.1497470019352,5a843a05-afdd-4a58-bd58-6c74d18f7ebe,Tilia,Linde,Tilia cordata,Winter-Linde,1,3.50,12.73,40.00,2.00,0
54.1029291839423,12.1469853760661,0e5547de-5183-4e31-819a-020089da9133,Tilia,Linde,Tilia cordata,Winter-Linde,1,14.00,47.75,150.00,8.00,0
54.1041410898705,12.1431819846316,decbf901-d398-4917-9ffb-a714b7978a85,Tilia,Linde,Tilia cordata,Winter-Linde,1,3.00,9.55,30.00,2.00,0
54.1037503671478,12.1437437365461,20117625-040b-493c-b8c5-42b7c2e8dd86,Tilia,Linde,Tilia cordata,Winter-Linde,1,5.00,11.14,35.00,2.50,0
54.1047330570267,12.1427460645483,cd0f3c7c-3c5b-426e-bde2-f218777400b6,Tilia,Linde,Tilia cordata,Winter-Linde,1,8.00,22.28,70.00,5.00,0
54.1067481090541,12.1403828445394,56e5ba51-f42a-41c4-8b35-f745c702da46,Tilia,Linde,Tilia cordata,Winter-Linde,1,3.00,12.73,40.00,2.00,0
54.1057537142648,12.1421394095957,5a77d975-12a0-499e-a120-45dde3e52aa9,Tilia,Linde,Tilia cordata,Winter-Linde,1,3.50,12.73,40.00,2.00,0
54.1319733413654,12.1007679024687,9c5d9c8d-0d8e-4d63-9197-c772d04f9099,Betula,Birke,Betula pendula,Sand-Birke,0,15.00,35.01,110.00,7.40,0
54.113301820318,12.121586273334,16bd5b95-1f54-46e9-ad0b-cd2bed6bbf75,Salix,Weide,Salix species,Weide/Kopfbaum,1,4.00,152.79,480.00,5.50,0
54.1149900781163,12.1224451431142,669f180d-233c-4a8f-8e32-64748ea4e502,Salix,Weide,Salix species,Weide/Kopfbaum,1,3.00,114.59,360.00,5.00,0
54.1014828029945,12.1703513418817,16cca1fb-67b0-4862-b17b-2f0c50642ad7,Tilia,Linde,Tilia cordata,Winter-Linde,1,13.00,61.12,192.00,10.50,0
54.1090432436708,12.1554769223569,2231e6c1-2ce7-4530-ad1b-4ffba070dd8a,Acer,Ahorn,Acer platanoides,Spitz-Ahorn,1,8.00,33.00,103.67,7.00,0
54.0881388046269,12.1125893589548,46a155b8-459d-4cc7-b5d2-114bed8dc10e,Tilia,Linde,Tilia cordata,Winter-Linde,1,16.00,39.15,123.00,10.00,0
54.1116412563116,12.1214225851007,b319978d-40c8-41f0-9f7b-ac944457d794,Fraxinus,Esche,Fraxinus species,Esche,1,3.50,7.96,25.00,1.80,0
54.1195662128725,12.1296366408573,59048548-40e5-4857-ab43-161312a6db70,Malus,Zierapfel,Malus species,Apfel,0,3.00,7.32,23.00,2.20,0
54.114664337705,12.1221112978701,594edc72-0bf1-4f83-a0e7-dca8c82263ec,Salix,Weide,Salix species,Weide/Kopfbaum,1,4.00,38.20,120.00,6.50,0
54.1132072284212,12.1215711010791,e682abf4-214e-4106-8a89-bd40b1121699,Salix,Weide,Salix species,Weide/Kopfbaum,1,4.00,70.03,220.00,4.90,0
54.1194879948304,12.1300136672938,28f43073-0f31-4c07-927a-57df545b1f69,Malus,Zierapfel,Malus species,Apfel,0,3.00,6.68,21.00,2.20,0
54.1115524777155,12.1214324129483,6c7f00cf-b17f-4672-a721-4e75160675df,Fraxinus,Esche,Fraxinus species,Esche,1,4.00,7.32,23.00,1.50,0
54.1131786013761,12.1215658933708,728205f4-1d40-4d63-9c1e-bb5956915a7f,Salix,Weide,Salix species,Weide/Kopfbaum,1,3.50,54.11,170.00,5.30,0
54.1170918097994,12.1134708050448,2956092c-c841-48a8-b2da-449635d5e853,Salix,Weide,Salix species,Weide,1,6.00,12.10,38.00,4.60,0
54.1134732521312,12.1545169006791,22b8205c-6d24-4a14-b69d-5041d21d47d5,Tilia,Linde,Tilia cordata,Winter-Linde,0,6.00,18.46,58.00,4.70,0
54.1129529478965,12.1214956880153,1d4fdba1-ef85-4deb-b1ae-16137178281e,Salix,Weide,Salix species,Weide/Kopfbaum,1,3.50,136.87,430.00,7.30,0
54.1135779598084,12.1216095179188,7f97cd26-3e7b-4631-8f33-2ebbd51b8a7d,Salix,Weide,Salix species,Weide/Kopfbaum,1,3.50,57.30,180.00,3.90,0
54.1139077299003,12.1216420523114,ab98adb5-d56f-478e-9a28-7b4ffe935d46,Salix,Weide,Salix species,Weide/Kopfbaum,1,3.50,35.01,110.00,2.40,0
54.1193758734911,12.1304733897934,e58a8777-14ef-46ff-9837-51cbebe419ab,Malus,Zierapfel,Malus species,Apfel,0,3.00,7.64,24.00,2.30,0
54.1195830986669,12.1295454766291,7f1e3a8f-509f-4428-bdcc-d6dbd6e67e1f,Malus,Zierapfel,Malus species,Apfel,0,3.00,5.73,18.00,1.50,0
54.1138846698767,12.1216402843698,1f7c210e-7198-4deb-87be-e9856ea28c2f,Salix,Weide,Salix species,Weide/Kopfbaum,1,3.50,60.48,190.00,3.80,0
54.1192786545952,12.130830451727,e62a9d5e-5f63-46b0-b189-5ead4faefb75,Malus,Zierapfel,Malus species,Apfel,0,3.00,7.64,24.00,2.10,0
54.1144076618555,12.12184184193,6df83eb9-8b96-4426-9277-4ed8b11320c5,Salix,Weide,Salix species,Weide/Kopfbaum,1,4.00,92.31,290.00,5.40,0
54.1195263252922,12.1298264325366,a97ca485-3612-4cd6-b3c9-191822a3e041,Malus,Zierapfel,Malus species,Apfel,0,3.00,7.32,23.00,2.80,0
54.0674324926028,12.0945248282338,40ee1ae9-034a-4856-a36e-a453149a8c5c,Betula,Birke,Betula pendula,Sand-Birke,0,17.00,40.00,125.66,7.00,0
54.1120004908995,12.1213375383401,4131231e-55a8-4abd-b6aa-bb0cdbca4ea4,Fraxinus,Esche,Fraxinus species,Esche,1,3.50,7.64,24.00,1.80,0
54.1114607019916,12.121444743927,90ac2a13-be30-4ce8-be8c-74cd95016b67,Fraxinus,Esche,Fraxinus species,Esche,1,4.00,7.96,25.00,1.50,0
54.1194259738954,12.1302933010812,53afe9f3-56ad-47ec-82d5-6c97a215219f,Malus,Zierapfel,Malus species,Apfel,0,3.00,6.37,20.00,1.50,0
54.1130713880201,12.1215418022603,db0855d8-5fd2-4451-8313-9239da977bab,Salix,Weide,Salix species,Weide/Kopfbaum,1,4.00,98.68,310.00,5.20,0
54.1145242244316,12.121956037186,71aa467e-21a3-460a-9dfe-11bb218cbc24,Salix,Weide,Salix species,Weide/Kopfbaum,1,4.00,101.86,320.00,5.20,0
54.1148851073402,12.1223494245521,2b5abcb1-c1e7-4f51-b6c8-f75d3ca8e775,Salix,Weide,Salix species,Weide/Kopfbaum,1,3.00,101.86,320.00,4.40,0
54.1143621061765,12.1217980181221,7bed4a21-71dd-4181-9b04-cb7b75b76d7d,Salix,Weide,Salix species,Weide/Kopfbaum,1,4.00,155.97,490.00,6.50,0
54.1137174243699,12.1216249459611,3da2da25-aa1c-4d61-9a30-0794aea6c1f0,Salix,Weide,Salix species,Weide/Kopfbaum,1,3.50,98.68,310.00,4.30,0
54.111283077313,12.1214578239688,82e68424-5bda-4c3b-ac18-77a1d68060a8,Fraxinus,Esche,Fraxinus species,Esche,1,4.00,7.64,24.00,1.50,0
54.1198590827681,12.1276829798664,ffdeddc4-d992-4207-96e8-c563b1942b8b,Salix,Weide,Salix species,Weide/Kopfbaum,0,10.00,111.41,350.00,10.00,0
54.119505694695,12.1299189268465,4de29ace-30f9-433c-8007-01f4d8f26f50,Malus,Zierapfel,Malus species,Apfel,0,3.00,6.37,20.00,2.10,0
54.1041621701825,12.1155676909854,bbbf1beb-74f5-4467-af23-d6c7600f853f,Tilia,Linde,Tilia species,Linde,0,14.00,63.66,200.00,13.00,0
54.1117324681941,12.1214017236053,103e8e46-f962-4f1b-b1d8-cbbccb1948dd,Fraxinus,Esche,Fraxinus species,Esche,1,4.00,7.32,23.00,1.50,0
54.119402408489,12.1303833958947,106730b4-a9fd-4ac4-a6aa-4f45657fbb85,Malus,Zierapfel,Malus species,Apfel,0,3.00,7.96,25.00,1.90,0
54.113852423024,12.1216341032425,3629bb66-9d75-4c58-8d73-969779611fa3,Salix,Weide,Salix species,Weide/Kopfbaum,1,3.50,76.39,240.00,4.30,0
54.1195439862944,12.1297338373754,800720c6-5ff3-49a2-8ad6-efcb859b7183,Malus,Zierapfel,Malus species,Apfel,0,3.00,6.68,21.00,2.00,0
54.113935356917,12.1216430445068,231347c8-0e36-46f9-9c4c-b0d3b3055851,Salix,Weide,Salix species,Weide/Kopfbaum,1,4.50,105.04,330.00,5.10,0
54.1144574453829,12.1218895047117,45171815-3cf7-4250-be84-1b660ba3fefe,Salix,Weide,Salix species,Weide/Kopfbaum,1,4.00,159.15,500.00,6.10,0
54.1113733852112,12.1214555414982,f64d1d05-113b-42ff-876a-de020ff41325,Fraxinus,Esche,Fraxinus species,Esche,1,4.00,7.96,25.00,1.60,0
54.1136564311023,12.1216198397362,a6ab60bb-09a5-4140-ba57-5d4b6dda0cfc,Salix,Weide,Salix species,Weide/Kopfbaum,1,3.50,95.49,300.00,3.80,0
54.1141967231817,12.1216801689447,16d30613-01cd-48e8-ba49-fa5c14a5e12a,Salix,Weide,Salix species,Weide/Kopfbaum,1,4.00,111.41,350.00,5.00,0
54.1134384985458,12.1216017413809,500ddfef-2d5e-4c83-bbc4-4adab733678c,Salix,Weide,Salix species,Weide/Kopfbaum,1,3.50,143.24,450.00,5.00,0
54.1135566179201,12.1216119158136,6c0486e6-27de-4a87-b8ce-e752d88566cf,Salix,Weide,Salix species,Weide/Kopfbaum,1,3.50,159.15,500.00,5.70,0
54.114062652141,12.1216571739938,f81b2955-d27c-4d40-ad84-1e47e4ee3da4,Salix,Weide,Salix species,Weide/Kopfbaum,1,4.00,143.24,450.00,5.50,0
54.1171653295623,12.1131436816377,9e6460de-a553-4233-ad03-804ba48937d3,Salix,Weide,Salix species,Weide/Kopfbaum,1,3.00,15.28,48.00,4.30,0
54.1170165485839,12.113785345485,043808da-959d-449c-add6-605fa55de3da,Acer,Ahorn,Acer campestre,Feld-Ahorn,1,4.00,11.78,37.00,3.70,0
54.1763233726786,12.0540599770033,46e85c70-32a2-482a-ab1f-27aaf113d623,Carpinus,Hain-/Weißbuche,Carpinus betulus,Gemeine Hainbuche,0,8.00,24.83,78.00,5.00,0
54.1171891470584,12.1130309129997,6297a51f-f9a0-4989-84da-80c02ea2389d,Salix,Weide,Salix species,Weide/Kopfbaum,1,2.00,12.41,39.00,1.00,0
54.1169644920227,12.1140327677002,f03ada2d-751f-4a7b-b3c5-cf9f99109f3c,Acer,Ahorn,Acer campestre,Feld-Ahorn,1,2.50,5.41,17.00,1.00,0
54.1169916168104,12.1139116587467,2694fa6d-61e2-495c-b5a5-541a2479dcca,Acer,Ahorn,Acer campestre,Feld-Ahorn,1,3.00,8.91,28.00,1.90,0
54.1169436372974,12.1141266575055,5a155680-ed75-4f52-8e81-698662ad2cbf,Salix,Weide,Salix species,Weide/Kopfbaum,1,3.00,13.05,41.00,2.30,0
54.1171992617535,12.1129878154648,4ed1eb50-074b-495c-9347-98a04a4443a8,Salix,Weide,Salix species,Weide/Kopfbaum,1,3.00,11.46,36.00,2.70,0
54.1172094331863,12.1129433365371,abc41ff4-d4b9-4897-b55e-ba76aac8aa20,Salix,Weide,Salix species,Weide/Kopfbaum,1,2.50,14.32,45.00,3.40,0
54.1169782814282,12.1139629381586,47b10455-0d0a-4ad1-9acf-2d5ee9f64cd3,Salix,Weide,Salix species,Weide/Kopfbaum,1,3.50,12.73,40.00,2.50,0
54.1170001012845,12.1138605635316,2294f404-e837-44aa-8874-eb855169925f,Salix,Weide,Salix species,Weide/Kopfbaum,1,4.50,11.78,37.00,2.80,0
54.1472830522367,12.1718231290839,084d4d81-7a65-463b-89c6-35d6a07d2c9c,Malus,Zierapfel,Malus species,Apfel,0,3.00,15.60,49.00,3.70,0
54.1412027354392,12.1656770697158,b4878d6b-0193-4279-a165-239f4f1df7d6,Acer,Ahorn,Acer pseudoplatanus,Berg-Ahorn,1,5.00,7.32,23.00,1.50,0
54.1465370421216,12.174393990065,dee7ee97-a934-4792-b138-fdd108952144,Betula,Birke,Betula pendula,Sand-Birke,0,13.00,27.69,87.00,5.20,0
54.1466438402952,12.1696691267439,2c3b640f-b945-46db-8e2a-70329ade8bef,Tilia,Linde,Tilia platyphyllos,Sommer-Linde,1,6.00,15.92,50.00,4.20,0
54.1464520213036,12.1743533782992,c85427d3-94cc-4e24-8f9a-70e38d537579,Betula,Birke,Betula pendula,Sand-Birke,0,13.00,27.06,85.00,5.80,0
54.1446666158933,12.1721972925937,742cf301-5dab-4aae-9171-91bd394bc8d1,Corylus,Haselnuß,Corylus colurna,Baum-Hasel,0,5.00,9.55,30.00,1.00,0
54.1449994890216,12.1718883611306,8492c4ae-c535-4b7c-98ac-b54a1a5a2d1d,Corylus,Haselnuß,Corylus colurna,Baum-Hasel,0,5.00,10.50,33.00,2.50,0
54.1470512495938,12.1698764110534,ae6b3bda-b3b4-4bb7-b14d-654b38a0b6a9,Tilia,Linde,Tilia platyphyllos,Sommer-Linde,1,6.00,16.55,52.00,4.50,0
54.1415857801281,12.1645256560916,a125d1e9-ea6b-4602-9e1a-1937d7daa188,Acer,Ahorn,Acer pseudoplatanus,Berg-Ahorn,1,5.00,6.37,20.00,1.10,0
54.141464740061,12.1651352909474,9cff22c9-557b-4eff-beae-a6cbb7f49b49,Acer,Ahorn,Acer pseudoplatanus,Berg-Ahorn,1,5.00,6.37,20.00,1.20,0
54.1463792376083,12.1743169868389,f10cf60f-8288-4746-b7dd-509b1d17bb7b,Betula,Birke,Betula pendula,Sand-Birke,0,13.00,26.42,83.00,6.10,0
54.1413833437488,12.1652906199557,544ef222-edad-4210-8c95-bb44dd397243,Acer,Ahorn,Acer pseudoplatanus,Berg-Ahorn,1,4.50,6.37,20.00,1.10,0
54.1462998541819,12.1742790542584,5002e498-1b0a-4f1f-a5c5-ca995639213b,Betula,Birke,Betula pendula,Sand-Birke,0,13.00,38.20,120.00,4.40,0
54.1448300039435,12.1720374455339,8dd87428-ea10-417b-b215-3cb83d6d3108,Corylus,Haselnuß,Corylus colurna,Baum-Hasel,0,5.00,9.55,30.00,2.10,0
54.1413773426818,12.1649100320438,8d3d108e-f81b-4a8e-a9e3-001b0696544c,Acer,Ahorn,Acer pseudoplatanus,Berg-Ahorn,1,5.00,7.32,23.00,1.30,0
54.1481086038281,12.1708932016362,5b336c62-dd3f-449b-869c-4516f70ed4f2,Tilia,Linde,Tilia platyphyllos,Sommer-Linde,1,6.00,14.96,47.00,4.00,0
54.1462083696326,12.169637282993,60875e9f-157a-4e8d-abfa-9fbda19a0814,Tilia,Linde,Tilia platyphyllos,Sommer-Linde,1,5.00,10.50,33.00,1.60,0
54.1470921325601,12.170039640916,809ddb78-4f38-4f3e-af6d-64f9c412c696,Tilia,Linde,Tilia platyphyllos,Sommer-Linde,1,5.50,11.14,35.00,3.00,0
54.1477120900315,12.170468594365,1e217697-63e2-48b1-83c2-9be999837271,Tilia,Linde,Tilia platyphyllos,Sommer-Linde,1,6.00,8.59,27.00,2.80,0
54.1471806044194,12.1699631512676,df933769-1f8a-4b36-855b-c30e0cb590e5,Tilia,Linde,Tilia platyphyllos,Sommer-Linde,1,6.00,16.87,53.00,5.00,0
54.1470240870354,12.1699945095705,1ada2646-5987-490b-af2d-a1bd45b48440,Tilia,Linde,Tilia platyphyllos,Sommer-Linde,1,5.50,13.05,41.00,3.30,0
54.1477343407055,12.1706500992474,70644e1f-8322-4ce7-83a3-3a08f5ebf0e0,Tilia,Linde,Tilia platyphyllos,Sommer-Linde,1,5.50,10.19,32.00,2.60,0
54.1451384164592,12.1689911285615,8d0ff2bd-2ca4-4bf1-9697-10a8c8282727,Tilia,Linde,Tilia platyphyllos,Sommer-Linde,1,6.00,14.01,44.00,3.50,0
54.1475641369702,12.1703174163848,e7827577-3316-4a22-a49a-1b86f1a9370d,Tilia,Linde,Tilia platyphyllos,Sommer-Linde,1,6.00,17.51,55.00,4.30,0
54.1470824524823,12.1745092132124,2d16bf12-b2a0-48d1-9a7d-12614d4e3a06,Betula,Birke,Betula pendula,Sand-Birke,0,7.00,25.46,80.00,4.00,0
54.1438305218542,12.1683359847743,7827e689-2243-4dc0-bba1-339a156898c6,Tilia,Linde,Tilia platyphyllos,Sommer-Linde,0,6.00,30.24,95.00,4.70,0
